gene	cluster
X1564906_at	1
X1564911_at	1
X1564937_at	1
X1564962_at	1
X1564963_x_at	1
X1565131_x_at	1
X1565162_s_at	1
X1565254_s_at	1
X1565269_s_at	1
X1565329_at	1
X1565347_s_at	1
X1565436_s_at	1
X1565446_at	1
X1565525_a_at	1
X1565554_at	1
X1565577_s_at	1
X1565579_at	1
X1565588_at	1
X1565608_at	1
X1565621_at	1
X1565657_at	1
X1565671_a_at	1
X1565673_at	1
X1565674_at	1
X1565685_at	1
X1565713_at	1
X1565717_s_at	1
X1565722_at	1
X1565748_at	1
X1565759_at	1
X1565807_at	1
X1565809_x_at	1
X1565823_at	1
X1565830_at	1
X1565833_at	1
X1565851_at	1
X1565860_at	1
X1565867_a_at	1
X1565927_s_at	1
X1565937_a_at	1
X1565939_at	1
X1565949_x_at	1
X1565951_s_at	1
X1566002_at	1
X1566003_x_at	1
X1566043_at	1
X1566108_at	1
X1566127_at	1
X1566150_at	1
X1566169_at	1
X1566182_at	1
X1566202_at	1
X1566229_a_at	1
X1566251_at	1
X1566256_s_at	1
X1566257_at	1
X1566301_at	1
X1566303_s_at	1
X1566337_x_at	1
X1566339_at	1
X1566403_at	1
X1566441_at	1
X1566463_at	1
X1566478_at	1
X1566509_s_at	1
X1566515_at	1
X1566571_at	1
X1566603_s_at	1
X1566606_a_at	1
X1566632_at	1
X1566645_at	1
X1566749_at	1
X1566764_at	1
X1566833_x_at	1
X1566903_at	1
X1566930_at	1
X1566969_at	1
X1566987_s_at	1
X1566991_at	1
X1567013_at	1
X1567014_s_at	1
X1567022_at	1
X1567031_at	1
X1567032_s_at	1
X1567080_s_at	1
X1567105_at	1
X1567107_s_at	1
X1567174_at	1
X1567213_at	1
X1567223_at	1
X1567224_at	1
X1567277_at	1
X1567303_at	1
X1567320_at	1
X1567377_at	1
X1567380_at	1
X1567457_at	1
X1567458_s_at	1
X1567612_at	1
X1567687_at	1
X1567702_at	1
X1567853_at	1
X1567860_at	1
X1567861_at	1
X1567912_s_at	1
X1568126_at	1
X1568190_at	1
X1568248_x_at	1
X1568449_at	1
X1568488_at	1
X1568596_a_at	1
X1568600_at	1
X1568609_s_at	1
X1568611_at	1
X1568623_a_at	1
X1568627_at	1
X1568633_a_at	1
X1568658_at	1
X1568672_at	1
X1568678_s_at	1
X1568685_at	1
X1568687_s_at	1
X1568689_at	1
X1568695_s_at	1
X1568711_a_at	1
X1568713_a_at	1
X1568719_s_at	1
X1568733_at	1
X1568754_at	1
X1568762_at	1
X1568764_x_at	1
X1568777_at	1
X1568781_at	1
X1568787_at	1
X1568789_at	1
X1568805_at	1
X1568813_at	1
X1568847_at	1
X1568854_at	1
X1568868_at	1
X1568874_at	1
X1568877_a_at	1
X1568900_a_at	1
X1568907_at	1
X1568916_at	1
X1568923_at	1
X1568925_at	1
X1568933_at	1
X1568949_at	1
X1568954_s_at	1
X1568955_at	1
X1568957_x_at	1
X1568971_at	1
X1568997_at	1
X1569013_s_at	1
X1569021_at	1
X1569022_a_at	1
X1569024_at	1
X1569025_s_at	1
X1569029_at	1
X1569030_s_at	1
X1569039_s_at	1
X1569054_at	1
X1569057_s_at	1
X1569058_at	1
X1569061_at	1
X1569062_s_at	1
X1569065_s_at	1
X1569097_at	1
X1569100_a_at	1
X1569106_s_at	1
X1569107_s_at	1
X1569110_x_at	1
X1569114_at	1
X1569136_at	1
X1569139_s_at	1
X1569182_at	1
X1569183_a_at	1
X1569190_at	1
X1569191_at	1
X1569192_at	1
X1569213_at	1
X1569241_a_at	1
X1569245_at	1
X1569263_at	1
X1569269_s_at	1
X1569283_at	1
X1569302_at	1
X1569349_at	1
X1569365_a_at	1
X1569366_a_at	1
X1569375_at	1
X1569376_s_at	1
X1569385_s_at	1
X1569403_at	1
X1569443_s_at	1
X1569466_at	1
X1569472_s_at	1
X1569476_at	1
X1569502_s_at	1
X1569539_at	1
X1569558_at	1
X1569561_at	1
X1569566_at	1
X1569617_at	1
X1569624_at	1
X1569629_x_at	1
X1569660_at	1
X1569677_a_at	1
X1569685_at	1
X1569693_at	1
X1569709_at	1
X1569714_at	1
X1569723_a_at	1
X1569756_at	1
X1569784_at	1
X1569788_at	1
X1569791_at	1
X1569794_at	1
X1569812_at	1
X1569827_at	1
X1569842_at	1
X1569856_at	1
X1569857_s_at	1
X1569864_at	1
X1569886_a_at	1
X1569904_x_at	1
X1569906_s_at	1
X1569916_at	1
X1569952_x_at	1
X1569981_at	1
X1570103_at	1
X1570115_at	1
X1570125_at	1
X1570127_at	1
X1570145_at	1
X1570158_at	1
X1570177_at	1
X1570180_at	1
X1570253_a_at	1
X1570268_at	1
X1570285_at	1
X1570316_at	1
X1570350_at	1
X1570355_a_at	1
X1570364_at	1
X1570366_x_at	1
X1570371_a_at	1
X1570384_at	1
X1570394_at	1
X1570397_x_at	1
X1570425_s_at	1
X1570444_at	1
X1570450_at	1
X1570452_at	1
X1570469_at	1
X1570486_at	1
X1570506_at	1
X1570523_s_at	1
X1570541_s_at	1
X1570552_at	1
X1570561_at	1
X1570572_at	1
X1570601_at	1
X1570622_at	1
X1729_at	1
X1773_at	1
X177_at	1
X1861_at	1
X200000_s_at	1
X200002_at	1
X200003_s_at	1
X200004_at	1
X200005_at	1
X200008_s_at	1
X200009_at	1
X200013_at	1
X200014_s_at	1
X200019_s_at	1
X200020_at	1
X200021_at	1
X200024_at	1
X200027_at	1
X200028_s_at	1
X200030_s_at	1
X200037_s_at	1
X200039_s_at	1
X200040_at	1
X200042_at	1
X200043_at	1
X200044_at	1
X200045_at	1
X200046_at	1
X200047_s_at	1
X200048_s_at	1
X200049_at	1
X200050_at	1
X200051_at	1
X200052_s_at	1
X200054_at	1
X200056_s_at	1
X200057_s_at	1
X200059_s_at	1
X200060_s_at	1
X200062_s_at	1
X200063_s_at	1
X200064_at	1
X200065_s_at	1
X200067_x_at	1
X200068_s_at	1
X200069_at	1
X200071_at	1
X200072_s_at	1
X200073_s_at	1
X200075_s_at	1
X200076_s_at	1
X200078_s_at	1
X200079_s_at	1
X200081_s_at	1
X200082_s_at	1
X200084_at	1
X200086_s_at	1
X200087_s_at	1
X200090_at	1
X200092_s_at	1
X200093_s_at	1
X200095_x_at	1
X200096_s_at	1
X200593_s_at	1
X200594_x_at	1
X200598_s_at	1
X200600_at	1
X200604_s_at	1
X200605_s_at	1
X200607_s_at	1
X200608_s_at	1
X200610_s_at	1
X200611_s_at	1
X200613_at	1
X200615_s_at	1
X200619_at	1
X200622_x_at	1
X200624_s_at	1
X200626_s_at	1
X200627_at	1
X200628_s_at	1
X200629_at	1
X200630_x_at	1
X200631_s_at	1
X200633_at	1
X200634_at	1
X200638_s_at	1
X200639_s_at	1
X200640_at	1
X200641_s_at	1
X200642_at	1
X200650_s_at	1
X200651_at	1
X200652_at	1
X200656_s_at	1
X200657_at	1
X200658_s_at	1
X200659_s_at	1
X200660_at	1
X200661_at	1
X200662_s_at	1
X200664_s_at	1
X200666_s_at	1
X200667_at	1
X200668_s_at	1
X200669_s_at	1
X200671_s_at	1
X200672_x_at	1
X200674_s_at	1
X200676_s_at	1
X200677_at	1
X200679_x_at	1
X200680_x_at	1
X200681_at	1
X200682_s_at	1
X200683_s_at	1
X200684_s_at	1
X200687_s_at	1
X200688_at	1
X200689_x_at	1
X200690_at	1
X200691_s_at	1
X200692_s_at	1
X200693_at	1
X200695_at	1
X200698_at	1
X200700_s_at	1
X200703_at	1
X200705_s_at	1
X200708_at	1
X200709_at	1
X200712_s_at	1
X200713_s_at	1
X200717_x_at	1
X200720_s_at	1
X200722_s_at	1
X200723_s_at	1
X200726_at	1
X200727_s_at	1
X200728_at	1
X200729_s_at	1
X200730_s_at	1
X200731_s_at	1
X200732_s_at	1
X200733_s_at	1
X200734_s_at	1
X200737_at	1
X200738_s_at	1
X200739_s_at	1
X200740_s_at	1
X200744_s_at	1
X200745_s_at	1
X200748_s_at	1
X200749_at	1
X200750_s_at	1
X200751_s_at	1
X200753_x_at	1
X200754_x_at	1
X200755_s_at	1
X200756_x_at	1
X200757_s_at	1
X200767_s_at	1
X200769_s_at	1
X200770_s_at	1
X200772_x_at	1
X200773_x_at	1
X200774_at	1
X200775_s_at	1
X200776_s_at	1
X200777_s_at	1
X200778_s_at	1
X200779_at	1
X200780_x_at	1
X200782_at	1
X200783_s_at	1
X200786_at	1
X200787_s_at	1
X200790_at	1
X200792_at	1
X200793_s_at	1
X200796_s_at	1
X200798_x_at	1
X200801_x_at	1
X200802_at	1
X200803_s_at	1
X200805_at	1
X200806_s_at	1
X200807_s_at	1
X200809_x_at	1
X200812_at	1
X200813_s_at	1
X200815_s_at	1
X200817_x_at	1
X200818_at	1
X200820_at	1
X200821_at	1
X200822_x_at	1
X200824_at	1
X200825_s_at	1
X200826_at	1
X200827_at	1
X200828_s_at	1
X200829_x_at	1
X200830_at	1
X200831_s_at	1
X200832_s_at	1
X200833_s_at	1
X200834_s_at	1
X200835_s_at	1
X200837_at	1
X200840_at	1
X200841_s_at	1
X200842_s_at	1
X200843_s_at	1
X200844_s_at	1
X200845_s_at	1
X200846_s_at	1
X200853_at	1
X200855_at	1
X200857_s_at	1
X200858_s_at	1
X200860_s_at	1
X200861_at	1
X200863_s_at	1
X200865_at	1
X200867_at	1
X200868_s_at	1
X200869_at	1
X200870_at	1
X200872_at	1
X200873_s_at	1
X200874_s_at	1
X200875_s_at	1
X200876_s_at	1
X200877_at	1
X200879_s_at	1
X200880_at	1
X200881_s_at	1
X200882_s_at	1
X200883_at	1
X200886_s_at	1
X200889_s_at	1
X200890_s_at	1
X200891_s_at	1
X200892_s_at	1
X200893_at	1
X200894_s_at	1
X200896_x_at	1
X200900_s_at	1
X200901_s_at	1
X200902_at	1
X200903_s_at	1
X200908_s_at	1
X200910_at	1
X200913_at	1
X200916_at	1
X200917_s_at	1
X200918_s_at	1
X200922_at	1
X200924_s_at	1
X200925_at	1
X200927_s_at	1
X200929_at	1
X200934_at	1
X200935_at	1
X200936_at	1
X200938_s_at	1
X200942_s_at	1
X200943_at	1
X200944_s_at	1
X200946_x_at	1
X200948_at	1
X200949_x_at	1
X200950_at	1
X200955_at	1
X200956_s_at	1
X200957_s_at	1
X200958_s_at	1
X200960_x_at	1
X200967_at	1
X200968_s_at	1
X200970_s_at	1
X200971_s_at	1
X200973_s_at	1
X200976_s_at	1
X200977_s_at	1
X200978_at	1
X200979_at	1
X200980_s_at	1
X200981_x_at	1
X200983_x_at	1
X200984_s_at	1
X200987_x_at	1
X200988_s_at	1
X200989_at	1
X200991_s_at	1
X200992_at	1
X200993_at	1
X200994_at	1
X200995_at	1
X200996_at	1
X200997_at	1
X200998_s_at	1
X201000_at	1
X201001_s_at	1
X201003_x_at	1
X201004_at	1
X201011_at	1
X201012_at	1
X201013_s_at	1
X201014_s_at	1
X201016_at	1
X201017_at	1
X201019_s_at	1
X201020_at	1
X201021_s_at	1
X201025_at	1
X201026_at	1
X201027_s_at	1
X201030_x_at	1
X201033_x_at	1
X201035_s_at	1
X201036_s_at	1
X201037_at	1
X201039_s_at	1
X201043_s_at	1
X201045_s_at	1
X201047_x_at	1
X201048_x_at	1
X201049_s_at	1
X201052_s_at	1
X201055_s_at	1
X201063_at	1
X201064_s_at	1
X201066_at	1
X201067_at	1
X201068_s_at	1
X201070_x_at	1
X201072_s_at	1
X201073_s_at	1
X201074_at	1
X201075_s_at	1
X201076_at	1
X201077_s_at	1
X201078_at	1
X201081_s_at	1
X201083_s_at	1
X201088_at	1
X201090_x_at	1
X201091_s_at	1
X201092_at	1
X201093_x_at	1
X201095_at	1
X201096_s_at	1
X201097_s_at	1
X201098_at	1
X201099_at	1
X201101_s_at	1
X201102_s_at	1
X201107_s_at	1
X201111_at	1
X201112_s_at	1
X201113_at	1
X201114_x_at	1
X201115_at	1
X201118_at	1
X201119_s_at	1
X201120_s_at	1
X201121_s_at	1
X201122_x_at	1
X201123_s_at	1
X201127_s_at	1
X201128_s_at	1
X201130_s_at	1
X201136_at	1
X201138_s_at	1
X201139_s_at	1
X201140_s_at	1
X201142_at	1
X201143_s_at	1
X201144_s_at	1
X201145_at	1
X201146_at	1
X201151_s_at	1
X201156_s_at	1
X201157_s_at	1
X201159_s_at	1
X201160_s_at	1
X201161_s_at	1
X201165_s_at	1
X201167_x_at	1
X201169_s_at	1
X201171_at	1
X201172_x_at	1
X201173_x_at	1
X201175_at	1
X201176_s_at	1
X201177_s_at	1
X201178_at	1
X201179_s_at	1
X201180_s_at	1
X201181_at	1
X201182_s_at	1
X201188_s_at	1
X201189_s_at	1
X201190_s_at	1
X201191_at	1
X201192_s_at	1
X201193_at	1
X201195_s_at	1
X201196_s_at	1
X201197_at	1
X201198_s_at	1
X201199_s_at	1
X201200_at	1
X201201_at	1
X201202_at	1
X201203_s_at	1
X201205_at	1
X201208_s_at	1
X201209_at	1
X201210_at	1
X201211_s_at	1
X201215_at	1
X201222_s_at	1
X201223_s_at	1
X201225_s_at	1
X201226_at	1
X201228_s_at	1
X201229_s_at	1
X201231_s_at	1
X201233_at	1
X201237_at	1
X201238_s_at	1
X201239_s_at	1
X201240_s_at	1
X201241_at	1
X201244_s_at	1
X201245_s_at	1
X201246_s_at	1
X201248_s_at	1
X201250_s_at	1
X201251_at	1
X201252_at	1
X201255_x_at	1
X201256_at	1
X201258_at	1
X201259_s_at	1
X201260_s_at	1
X201263_at	1
X201264_at	1
X201266_at	1
X201267_s_at	1
X201268_at	1
X201271_s_at	1
X201272_at	1
X201273_s_at	1
X201274_at	1
X201275_at	1
X201277_s_at	1
X201281_at	1
X201291_s_at	1
X201292_at	1
X201293_x_at	1
X201297_s_at	1
X201298_s_at	1
X201299_s_at	1
X201300_s_at	1
X201301_s_at	1
X201302_at	1
X201303_at	1
X201305_x_at	1
X201306_s_at	1
X201308_s_at	1
X201316_at	1
X201317_s_at	1
X201318_s_at	1
X201319_at	1
X201322_at	1
X201323_at	1
X201325_s_at	1
X201326_at	1
X201327_s_at	1
X201329_s_at	1
X201330_at	1
X201333_s_at	1
X201337_s_at	1
X201338_x_at	1
X201339_s_at	1
X201340_s_at	1
X201341_at	1
X201342_at	1
X201343_at	1
X201344_at	1
X201345_s_at	1
X201346_at	1
X201351_s_at	1
X201352_at	1
X201356_at	1
X201357_s_at	1
X201359_at	1
X201362_at	1
X201363_s_at	1
X201364_s_at	1
X201366_at	1
X201374_x_at	1
X201376_s_at	1
X201377_at	1
X201378_s_at	1
X201379_s_at	1
X201381_x_at	1
X201382_at	1
X201383_s_at	1
X201385_at	1
X201386_s_at	1
X201387_s_at	1
X201390_s_at	1
X201391_at	1
X201392_s_at	1
X201393_s_at	1
X201397_at	1
X201398_s_at	1
X201399_s_at	1
X201400_at	1
X201401_s_at	1
X201403_s_at	1
X201405_s_at	1
X201406_at	1
X201407_s_at	1
X201408_at	1
X201409_s_at	1
X201411_s_at	1
X201420_s_at	1
X201421_s_at	1
X201423_s_at	1
X201424_s_at	1
X201433_s_at	1
X201434_at	1
X201435_s_at	1
X201436_at	1
X201437_s_at	1
X201441_at	1
X201442_s_at	1
X201444_s_at	1
X201445_at	1
X201451_x_at	1
X201452_at	1
X201453_x_at	1
X201456_s_at	1
X201457_x_at	1
X201458_s_at	1
X201459_at	1
X201461_s_at	1
X201462_at	1
X201463_s_at	1
X201465_s_at	1
X201467_s_at	1
X201469_s_at	1
X201470_at	1
X201471_s_at	1
X201472_at	1
X201475_x_at	1
X201476_s_at	1
X201477_s_at	1
X201478_s_at	1
X201479_at	1
X201483_s_at	1
X201485_s_at	1
X201486_at	1
X201487_at	1
X201488_x_at	1
X201489_at	1
X201490_s_at	1
X201491_at	1
X201493_s_at	1
X201495_x_at	1
X201499_s_at	1
X201500_s_at	1
X201501_s_at	1
X201503_at	1
X201504_s_at	1
X201506_at	1
X201507_at	1
X201509_at	1
X201511_at	1
X201512_s_at	1
X201513_at	1
X201514_s_at	1
X201515_s_at	1
X201516_at	1
X201517_at	1
X201518_at	1
X201519_at	1
X201520_s_at	1
X201521_s_at	1
X201523_x_at	1
X201524_x_at	1
X201526_at	1
X201527_at	1
X201528_at	1
X201529_s_at	1
X201530_x_at	1
X201532_at	1
X201537_s_at	1
X201538_s_at	1
X201541_s_at	1
X201543_s_at	1
X201544_x_at	1
X201545_s_at	1
X201546_at	1
X201548_s_at	1
X201551_s_at	1
X201552_at	1
X201554_x_at	1
X201555_at	1
X201558_at	1
X201559_s_at	1
X201560_at	1
X201564_s_at	1
X201567_s_at	1
X201569_s_at	1
X201570_at	1
X201571_s_at	1
X201573_s_at	1
X201574_at	1
X201576_s_at	1
X201577_at	1
X201579_at	1
X201580_s_at	1
X201582_at	1
X201583_s_at	1
X201584_s_at	1
X201585_s_at	1
X201586_s_at	1
X201587_s_at	1
X201588_at	1
X201589_at	1
X201590_x_at	1
X201592_at	1
X201593_s_at	1
X201594_s_at	1
X201595_s_at	1
X201597_at	1
X201599_at	1
X201600_at	1
X201604_s_at	1
X201606_s_at	1
X201607_at	1
X201608_s_at	1
X201609_x_at	1
X201614_s_at	1
X201618_x_at	1
X201622_at	1
X201623_s_at	1
X201624_at	1
X201625_s_at	1
X201626_at	1
X201627_s_at	1
X201628_s_at	1
X201629_s_at	1
X201630_s_at	1
X201632_at	1
X201633_s_at	1
X201634_s_at	1
X201635_s_at	1
X201636_at	1
X201637_s_at	1
X201638_s_at	1
X201644_at	1
X201646_at	1
X201647_s_at	1
X201652_at	1
X201653_at	1
X201656_at	1
X201657_at	1
X201659_s_at	1
X201662_s_at	1
X201663_s_at	1
X201664_at	1
X201665_x_at	1
X201668_x_at	1
X201669_s_at	1
X201670_s_at	1
X201672_s_at	1
X201676_x_at	1
X201677_at	1
X201678_s_at	1
X201679_at	1
X201682_at	1
X201683_x_at	1
X201684_s_at	1
X201686_x_at	1
X201687_s_at	1
X201688_s_at	1
X201692_at	1
X201695_s_at	1
X201697_s_at	1
X201698_s_at	1
X201699_at	1
X201702_s_at	1
X201705_at	1
X201708_s_at	1
X201709_s_at	1
X201710_at	1
X201712_s_at	1
X201714_at	1
X201717_at	1
X201718_s_at	1
X201725_at	1
X201726_at	1
X201727_s_at	1
X201728_s_at	1
X201731_s_at	1
X201732_s_at	1
X201733_at	1
X201735_s_at	1
X201736_s_at	1
X201740_at	1
X201741_x_at	1
X201742_x_at	1
X201745_at	1
X201746_at	1
X201747_s_at	1
X201750_s_at	1
X201751_at	1
X201755_at	1
X201756_at	1
X201757_at	1
X201759_at	1
X201760_s_at	1
X201761_at	1
X201762_s_at	1
X201763_s_at	1
X201764_at	1
X201766_at	1
X201767_s_at	1
X201768_s_at	1
X201769_at	1
X201770_at	1
X201771_at	1
X201772_at	1
X201773_at	1
X201774_s_at	1
X201775_s_at	1
X201776_s_at	1
X201777_s_at	1
X201781_s_at	1
X201783_s_at	1
X201784_s_at	1
X201790_s_at	1
X201791_s_at	1
X201793_x_at	1
X201794_s_at	1
X201795_at	1
X201796_s_at	1
X201797_s_at	1
X201799_s_at	1
X201800_s_at	1
X201803_at	1
X201804_x_at	1
X201807_at	1
X201813_s_at	1
X201815_s_at	1
X201816_s_at	1
X201817_at	1
X201819_at	1
X201820_at	1
X201821_s_at	1
X201822_at	1
X201823_s_at	1
X201831_s_at	1
X201833_at	1
X201835_s_at	1
X201837_s_at	1
X201847_at	1
X201848_s_at	1
X201849_at	1
X201853_s_at	1
X201854_s_at	1
X201855_s_at	1
X201856_s_at	1
X201857_at	1
X201863_at	1
X201866_s_at	1
X201868_s_at	1
X201870_at	1
X201872_s_at	1
X201873_s_at	1
X201874_at	1
X201875_s_at	1
X201877_s_at	1
X201878_at	1
X201881_s_at	1
X201882_x_at	1
X201888_s_at	1
X201889_at	1
X201890_at	1
X201894_s_at	1
X201896_s_at	1
X201897_s_at	1
X201898_s_at	1
X201899_s_at	1
X201901_s_at	1
X201902_s_at	1
X201903_at	1
X201905_s_at	1
X201907_x_at	1
X201912_s_at	1
X201914_s_at	1
X201915_at	1
X201916_s_at	1
X201917_s_at	1
X201919_at	1
X201923_at	1
X201926_s_at	1
X201927_s_at	1
X201930_at	1
X201931_at	1
X201932_at	1
X201933_at	1
X201938_at	1
X201942_s_at	1
X201943_s_at	1
X201946_s_at	1
X201947_s_at	1
X201948_at	1
X201954_at	1
X201955_at	1
X201956_s_at	1
X201958_s_at	1
X201961_s_at	1
X201962_s_at	1
X201966_at	1
X201968_s_at	1
X201969_at	1
X201970_s_at	1
X201971_s_at	1
X201972_at	1
X201973_s_at	1
X201975_at	1
X201976_s_at	1
X201979_s_at	1
X201980_s_at	1
X201981_at	1
X201983_s_at	1
X201984_s_at	1
X201985_at	1
X201988_s_at	1
X201991_s_at	1
X201992_s_at	1
X201993_x_at	1
X201995_at	1
X202000_at	1
X202001_s_at	1
X202002_at	1
X202003_s_at	1
X202004_x_at	1
X202006_at	1
X202009_at	1
X202010_s_at	1
X202012_s_at	1
X202013_s_at	1
X202014_at	1
X202019_s_at	1
X202021_x_at	1
X202024_at	1
X202026_at	1
X202029_x_at	1
X202031_s_at	1
X202033_s_at	1
X202034_x_at	1
X202035_s_at	1
X202036_s_at	1
X202037_s_at	1
X202038_at	1
X202041_s_at	1
X202042_at	1
X202043_s_at	1
X202049_s_at	1
X202050_s_at	1
X202051_s_at	1
X202052_s_at	1
X202053_s_at	1
X202055_at	1
X202056_at	1
X202057_at	1
X202058_s_at	1
X202059_s_at	1
X202062_s_at	1
X202064_s_at	1
X202065_s_at	1
X202066_at	1
X202067_s_at	1
X202068_s_at	1
X202069_s_at	1
X202070_s_at	1
X202072_at	1
X202073_at	1
X202074_s_at	1
X202076_at	1
X202077_at	1
X202078_at	1
X202082_s_at	1
X202083_s_at	1
X202084_s_at	1
X202085_at	1
X202087_s_at	1
X202091_at	1
X202092_s_at	1
X202094_at	1
X202095_s_at	1
X202096_s_at	1
X202097_at	1
X202099_s_at	1
X202101_s_at	1
X202103_at	1
X202107_s_at	1
X202108_at	1
X202110_at	1
X202113_s_at	1
X202114_at	1
X202115_s_at	1
X202116_at	1
X202120_x_at	1
X202124_s_at	1
X202126_at	1
X202128_at	1
X202129_s_at	1
X202130_at	1
X202131_s_at	1
X202132_at	1
X202133_at	1
X202134_s_at	1
X202137_s_at	1
X202138_x_at	1
X202142_at	1
X202143_s_at	1
X202144_s_at	1
X202145_at	1
X202146_at	1
X202147_s_at	1
X202148_s_at	1
X202150_s_at	1
X202151_s_at	1
X202153_s_at	1
X202154_x_at	1
X202159_at	1
X202161_at	1
X202162_s_at	1
X202163_s_at	1
X202164_s_at	1
X202166_s_at	1
X202168_at	1
X202169_s_at	1
X202170_s_at	1
X202176_at	1
X202183_s_at	1
X202184_s_at	1
X202185_at	1
X202186_x_at	1
X202188_at	1
X202189_x_at	1
X202190_at	1
X202194_at	1
X202195_s_at	1
X202198_s_at	1
X202199_s_at	1
X202200_s_at	1
X202205_at	1
X202206_at	1
X202207_at	1
X202209_at	1
X202211_at	1
X202212_at	1
X202213_s_at	1
X202214_s_at	1
X202215_s_at	1
X202216_x_at	1
X202218_s_at	1
X202219_at	1
X202223_at	1
X202224_at	1
X202225_at	1
X202226_s_at	1
X202230_s_at	1
X202231_at	1
X202232_s_at	1
X202233_s_at	1
X202234_s_at	1
X202235_at	1
X202236_s_at	1
X202239_at	1
X202240_at	1
X202243_s_at	1
X202244_at	1
X202246_s_at	1
X202247_s_at	1
X202248_at	1
X202251_at	1
X202253_s_at	1
X202255_s_at	1
X202261_at	1
X202264_s_at	1
X202266_at	1
X202267_at	1
X202268_s_at	1
X202271_at	1
X202272_s_at	1
X202275_at	1
X202276_at	1
X202277_at	1
X202278_s_at	1
X202279_at	1
X202280_at	1
X202282_at	1
X202288_at	1
X202290_at	1
X202292_x_at	1
X202293_at	1
X202296_s_at	1
X202297_s_at	1
X202298_at	1
X202299_s_at	1
X202300_at	1
X202301_s_at	1
X202303_x_at	1
X202306_at	1
X202309_at	1
X202312_s_at	1
X202314_at	1
X202315_s_at	1
X202316_x_at	1
X202318_s_at	1
X202322_s_at	1
X202323_s_at	1
X202324_s_at	1
X202325_s_at	1
X202326_at	1
X202327_s_at	1
X202330_s_at	1
X202337_at	1
X202338_at	1
X202341_s_at	1
X202342_s_at	1
X202343_x_at	1
X202344_at	1
X202345_s_at	1
X202346_at	1
X202347_s_at	1
X202348_s_at	1
X202349_at	1
X202352_s_at	1
X202353_s_at	1
X202354_s_at	1
X202359_s_at	1
X202360_at	1
X202362_at	1
X202370_s_at	1
X202373_s_at	1
X202374_s_at	1
X202381_at	1
X202382_s_at	1
X202384_s_at	1
X202385_s_at	1
X202394_s_at	1
X202395_at	1
X202396_at	1
X202397_at	1
X202398_at	1
X202400_s_at	1
X202401_s_at	1
X202402_s_at	1
X202405_at	1
X202406_s_at	1
X202407_s_at	1
X202408_s_at	1
X202412_s_at	1
X202413_s_at	1
X202415_s_at	1
X202416_at	1
X202417_at	1
X202418_at	1
X202420_s_at	1
X202422_s_at	1
X202425_x_at	1
X202426_s_at	1
X202427_s_at	1
X202428_x_at	1
X202429_s_at	1
X202430_s_at	1
X202431_s_at	1
X202433_at	1
X202434_s_at	1
X202435_s_at	1
X202437_s_at	1
X202438_x_at	1
X202441_at	1
X202442_at	1
X202444_s_at	1
X202445_s_at	1
X202446_s_at	1
X202447_at	1
X202448_s_at	1
X202451_at	1
X202453_s_at	1
X202456_s_at	1
X202457_s_at	1
X202461_at	1
X202462_s_at	1
X202466_at	1
X202467_s_at	1
X202468_s_at	1
X202469_s_at	1
X202470_s_at	1
X202471_s_at	1
X202475_at	1
X202476_s_at	1
X202479_s_at	1
X202480_s_at	1
X202482_x_at	1
X202483_s_at	1
X202484_s_at	1
X202486_at	1
X202487_s_at	1
X202491_s_at	1
X202494_at	1
X202495_at	1
X202496_at	1
X202502_at	1
X202503_s_at	1
X202504_at	1
X202505_at	1
X202509_s_at	1
X202510_s_at	1
X202511_s_at	1
X202512_s_at	1
X202514_at	1
X202515_at	1
X202516_s_at	1
X202518_at	1
X202521_at	1
X202522_at	1
X202523_s_at	1
X202526_at	1
X202528_at	1
X202529_at	1
X202530_at	1
X202532_s_at	1
X202533_s_at	1
X202534_x_at	1
X202535_at	1
X202536_at	1
X202537_s_at	1
X202538_s_at	1
X202539_s_at	1
X202540_s_at	1
X202541_at	1
X202542_s_at	1
X202543_s_at	1
X202547_s_at	1
X202550_s_at	1
X202556_s_at	1
X202557_at	1
X202558_s_at	1
X202559_x_at	1
X202560_s_at	1
X202562_s_at	1
X202564_x_at	1
X202565_s_at	1
X202566_s_at	1
X202567_at	1
X202570_s_at	1
X202571_s_at	1
X202572_s_at	1
X202574_s_at	1
X202576_s_at	1
X202577_s_at	1
X202578_s_at	1
X202579_x_at	1
X202580_x_at	1
X202582_s_at	1
X202583_s_at	1
X202585_s_at	1
X202589_at	1
X202591_s_at	1
X202593_s_at	1
X202594_at	1
X202595_s_at	1
X202601_s_at	1
X202602_s_at	1
X202604_x_at	1
X202610_s_at	1
X202611_s_at	1
X202613_at	1
X202614_at	1
X202618_s_at	1
X202619_s_at	1
X202620_s_at	1
X202625_at	1
X202626_s_at	1
X202631_s_at	1
X202632_at	1
X202633_at	1
X202634_at	1
X202635_s_at	1
X202637_s_at	1
X202638_s_at	1
X202639_s_at	1
X202642_s_at	1
X202647_s_at	1
X202649_x_at	1
X202654_x_at	1
X202655_at	1
X202657_s_at	1
X202666_s_at	1
X202667_s_at	1
X202669_s_at	1
X202670_at	1
X202671_s_at	1
X202672_s_at	1
X202673_at	1
X202674_s_at	1
X202675_at	1
X202678_at	1
X202679_at	1
X202680_at	1
X202683_s_at	1
X202684_s_at	1
X202689_at	1
X202690_s_at	1
X202691_at	1
X202693_s_at	1
X202695_s_at	1
X202696_at	1
X202697_at	1
